Id,Label,timeset,modularity_class,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,clustering
3864,3864,,2,13,13,26,13,13,26,10,0.283553,0.30515,0.002005,0.007894,0.007928,0.538462
4026,4026,,2,1,1,2,1,1,2,10,0.250564,0.264409,0,0.000901,0.000903,0
4112,4112,,2,7,7,14,8,8,16,10,0.274282,0.294196,0,0.004941,0.004935,0.904762
4265,4265,,2,5,5,10,5,5,10,10,0.250695,0.265217,0.000342,0.000994,0.000996,0.4
4278,4278,,2,3,3,6,4,4,8,10,0.250651,0.264871,0,0.000932,0.000934,1
5749,5749,,2,2,2,4,2,2,4,10,0.250608,0.26464,0,0.000964,0.000966,0
5767,5767,,2,1,1,2,1,1,2,10,0.250564,0.264409,0,0.000901,0.000903,0
5770,5770,,2,1,1,2,1,1,2,10,0.250564,0.264409,0,0.000901,0.000903,0
6456,6456,,2,1,1,2,1,1,2,10,0.250564,0.264409,0,0.000901,0.000903,0
3467,3467,,2,9,9,18,13,13,26,10,0.266138,0.284392,0.000001,0.004446,0.00447,0.916667
3495,3495,,2,10,10,20,14,14,28,10,0.276543,0.295766,0.000002,0.005289,0.0053,0.911111
3566,3566,,2,34,34,68,36,36,72,10,0.299471,0.324194,0.00096,0.01354,0.013583,0.410873
3644,3644,,2,8,8,16,9,9,18,10,0.288081,0.30746,0,0.005407,0.0054,0.857143
3777,3777,,2,7,7,14,8,8,16,10,0.279624,0.296939,0.000056,0.0027,0.002724,0.380952
3807,3807,,2,15,15,30,18,18,36,10,0.291309,0.311449,0.000005,0.009067,0.009095,0.847619
3867,3867,,2,19,19,38,25,25,50,10,0.297618,0.319723,0.000008,0.012441,0.012505,0.839181
4019,4019,,2,26,26,52,28,28,56,10,0.296822,0.319909,0.001537,0.012137,0.012181,0.523077
4099,4099,,2,4,4,8,4,4,8,10,0.275855,0.292895,0.000034,0.002115,0.002139,0.5
3454,3454,,2,11,11,22,14,14,28,10,0.282997,0.304636,0,0.00837,0.008404,0.927273
3545,3545,,2,1,1,2,1,1,2,11,0.222651,0.231885,0,0.000142,0.000163,0
3705,3705,,2,3,5,8,7,9,16,11,0.244162,0.25643,0.000669,0.000443,0.000474,0.3
3457,3457,,2,5,5,10,5,5,10,10,0.273477,0.293778,0.000052,0.003752,0.003766,0.6
3461,3461,,2,2,2,4,2,2,4,11,0.238947,0.250686,0,0.000604,0.00057,1
3502,3502,,2,15,15,30,15,15,30,11,0.237648,0.252329,0.000008,0.002665,0.002676,0.257143
3591,3591,,2,2,2,4,2,2,4,11,0.238947,0.250686,0,0.000604,0.00057,1
3690,3690,,2,35,35,70,39,38,77,10,0.290225,0.315642,0.000066,0.016671,0.016377,0.598413
3863,3863,,2,11,10,21,12,11,23,10,0.276384,0.29751,0.000014,0.006371,0.005793,0.818182
5771,5771,,2,1,1,2,1,1,2,11,0.22807,0.238388,0,0.000261,0.00026,0
3459,3459,,2,3,4,7,3,4,7,10,0.262698,0.27846,0,0.002102,0.002601,0.916667
3460,3460,,40,5,5,10,5,5,10,11,0.226566,0.237498,0.004007,0.000082,0.000111,0.1
3794,3794,,40,2,2,4,2,2,4,11,0.22646,0.236834,0,0.000082,0.000111,1
6767,6767,,40,2,2,4,2,2,4,12,0.184751,0.190607,0.000334,0.000002,0.000001,0
7100,7100,,40,2,2,4,2,2,4,12,0.184775,0.190693,0.001337,0.000002,0.000001,0
7103,7103,,40,2,2,4,2,2,4,12,0.184751,0.190607,0.000334,0.000002,0.000001,0
3559,3559,,2,11,11,22,11,11,22,10,0.28648,0.306252,0.000025,0.006352,0.006369,0.8
3636,3636,,2,12,12,24,13,13,26,10,0.292283,0.312852,0.000001,0.009146,0.009173,0.939394
3641,3641,,2,13,14,27,14,16,30,10,0.283274,0.305075,0,0.009655,0.01005,0.934066
3660,3660,,2,10,10,20,10,10,20,10,0.275908,0.296413,0.000022,0.005232,0.005279,0.644444
3811,3811,,2,15,15,30,15,15,30,10,0.276569,0.298007,0.000015,0.007459,0.007509,0.780952
3855,3855,,2,10,10,20,11,11,22,10,0.284279,0.305543,0.000023,0.007165,0.00719,0.755556
4011,4011,,2,9,9,18,10,10,20,10,0.27641,0.296996,0,0.006419,0.006454,0.972222
4014,4014,,2,15,16,31,16,17,33,10,0.280113,0.303332,0.000018,0.008947,0.009309,0.775
4124,4124,,2,3,3,6,3,3,6,11,0.24633,0.259531,0.000672,0.000641,0.000639,0
7078,7078,,2,1,1,2,1,1,2,11,0.246204,0.258953,0,0.000629,0.000627,0
3463,3463,,2,3,4,7,3,4,7,10,0.260117,0.275284,0.000014,0.00093,0.001263,0.166667
3676,3676,,2,8,7,15,8,7,15,10,0.273089,0.292493,0.000139,0.00332,0.002971,0.357143
3696,3696,,2,1,1,2,1,1,2,11,0.238434,0.249456,0,0.000343,0.00031,0
4017,4017,,2,8,9,17,8,9,17,10,0.266728,0.284883,0.000106,0.002997,0.0033,0.416667
5741,5741,,2,1,1,2,1,1,2,11,0.238434,0.249456,0,0.000343,0.00031,0
4009,4009,,2,6,6,12,6,6,12,10,0.280931,0.299267,0.000147,0.003351,0.003383,0.4
4021,4021,,2,10,9,19,11,10,21,10,0.279868,0.298323,0.004051,0.003244,0.003276,0.177778
4063,4063,,2,2,2,4,2,2,4,10,0.275776,0.29249,0,0.001924,0.001947,1
4101,4101,,2,2,2,4,2,2,4,10,0.275776,0.29249,0,0.001924,0.001947,1
4216,4216,,2,4,4,8,4,4,8,10,0.278383,0.295096,0.000039,0.00256,0.002593,0.5
4292,4292,,2,5,5,10,5,5,10,10,0.27976,0.297138,0.000121,0.002671,0.002703,0.3
4348,4348,,2,5,5,10,5,5,10,10,0.277287,0.295109,0.000178,0.002068,0.00209,0.1
4356,4356,,2,6,5,11,6,5,11,10,0.279462,0.297746,0.000084,0.004829,0.003453,0.666667
6133,6133,,2,3,3,6,3,3,6,10,0.275829,0.292721,0.000033,0.001937,0.001961,0.333333
3685,3685,,2,15,15,30,16,16,32,10,0.28372,0.305814,0.000553,0.008252,0.008301,0.47619
3745,3745,,2,5,6,11,6,7,13,10,0.286879,0.305947,0,0.005212,0.00599,1
4018,4018,,2,1,1,2,1,1,2,10,0.241264,0.252423,0,0.000482,0.000481,0
4041,4041,,2,4,3,7,4,3,7,10,0.259836,0.274562,0.000014,0.001412,0.000937,0.166667
4359,4359,,2,6,6,12,6,6,12,10,0.264431,0.281949,0.000048,0.002172,0.002194,0.2
3491,3491,,2,2,2,4,2,2,4,12,0.198706,0.206,0,0.000022,0.000022,0
5761,5761,,2,3,3,6,3,3,6,11,0.247917,0.262413,0.000334,0.000692,0.000691,0.333333
7068,7068,,2,2,2,4,2,2,4,11,0.247896,0.262239,0.000334,0.00068,0.00068,0
3492,3492,,40,16,16,32,20,20,40,10,0.259696,0.275998,0.008414,0.000774,0.000805,0.033333
3808,3808,,40,10,11,21,16,17,33,10,0.257656,0.272411,0.006974,0.000694,0.000695,0.068182
3856,3856,,40,2,2,4,2,2,4,11,0.206349,0.214394,0,0.000024,0.000024,1
4147,4147,,40,2,2,4,2,2,4,11,0.206202,0.213903,0.000008,0.000013,0.000013,0
5960,5960,,40,1,1,2,2,2,4,11,0.206172,0.213672,0,0.000013,0.000012,0
5961,5961,,40,2,2,4,4,3,7,11,0.206187,0.213846,0,0.000013,0.000013,1
5963,5963,,40,2,2,4,3,4,7,11,0.206187,0.213846,0,0.000013,0.000013,1
6803,6803,,40,2,2,4,2,2,4,11,0.206202,0.213903,0.000002,0.000015,0.000014,0
7135,7135,,40,1,1,2,1,1,2,11,0.206172,0.213672,0,0.000013,0.000012,0
7136,7136,,40,1,1,2,1,1,2,11,0.206172,0.213672,0,0.000013,0.000012,0
7137,7137,,40,1,1,2,1,1,2,11,0.206172,0.213672,0,0.000013,0.000012,0
7138,7138,,40,1,1,2,1,1,2,11,0.206172,0.213672,0,0.000013,0.000012,0
7141,7141,,40,1,1,2,1,1,2,11,0.206172,0.213672,0,0.000013,0.000012,0
7142,7142,,40,1,1,2,2,2,4,11,0.206172,0.213672,0,0.000013,0.000012,0
7243,7243,,40,1,1,2,1,1,2,11,0.206172,0.213672,0,0.000013,0.000012,0
3497,3497,,2,2,2,4,2,2,4,11,0.247874,0.262182,0,0.000691,0.000691,1
5733,5733,,2,2,2,4,2,2,4,11,0.247874,0.262182,0,0.000691,0.000691,1
3498,3498,,2,2,2,4,2,2,4,11,0.250782,0.266225,0.000005,0.00076,0.000775,0
3652,3652,,2,4,4,8,4,4,8,11,0.251,0.267033,0.000002,0.001203,0.001217,0.833333
3829,3829,,2,4,4,8,4,4,8,11,0.250935,0.266831,0.000002,0.001312,0.001325,0.666667
3840,3840,,2,3,3,6,3,3,6,11,0.252207,0.269284,0.000003,0.00147,0.001485,0.333333
5737,5737,,2,2,2,4,2,2,4,11,0.200472,0.207717,0,0.000031,0.000031,1
3527,3527,,2,2,2,4,2,2,4,11,0.252163,0.269053,0,0.001427,0.001442,1
3531,3531,,40,5,9,14,8,12,20,11,0.226655,0.238347,0.004675,0.000081,0.00011,0.011111
7160,7160,,40,1,1,2,1,1,2,12,0.184787,0.190676,0,0.000002,0.000001,0
7162,7162,,40,1,1,2,1,1,2,12,0.184787,0.190676,0,0.000002,0.000001,0
7163,7163,,40,1,1,2,2,2,4,12,0.184787,0.190676,0,0.000002,0.000001,0
7164,7164,,40,1,1,2,2,2,4,13,0.155992,0.159583,0.000334,0.000002,0,0.5
7166,7166,,40,1,0,1,1,0,1,0,0,0,0,0.000002,0,0
7167,7167,,40,1,0,1,1,0,1,0,0,0,0,0.000002,0,0
7168,7168,,40,1,0,1,1,0,1,0,0,0,0,0.000002,0,0
7171,7171,,40,1,0,1,1,0,1,0,0,0,0,0.000002,0,0
3542,3542,,2,5,6,11,5,6,11,10,0.276172,0.29401,0,0.004292,0.004776,1
3589,3589,,2,8,8,16,10,10,20,10,0.272033,0.291087,0.000059,0.003914,0.003908,0.321429
3613,3613,,2,4,3,7,4,3,7,10,0.270124,0.288363,0.000001,0.002393,0.002064,0.666667
3630,3630,,2,2,2,4,2,2,4,11,0.245513,0.260236,0.000001,0.000667,0.000667,0
3661,3661,,2,2,2,4,2,2,4,11,0.253938,0.270129,0,0.001391,0.001388,1
3771,3771,,2,3,3,6,4,4,8,11,0.248045,0.264018,0.00001,0.000748,0.000746,0
3857,3857,,2,7,7,14,7,7,14,11,0.255874,0.273605,0,0.003327,0.00335,0.666667
3946,3946,,2,2,2,4,2,2,4,11,0.247938,0.263614,0.000006,0.000729,0.000727,0
4034,4034,,2,12,12,24,12,12,24,10,0.273451,0.293879,0.000169,0.004629,0.004651,0.469697
4285,4285,,2,2,2,4,2,2,4,11,0.253938,0.270129,0,0.001391,0.001388,1
4355,4355,,2,6,6,12,6,6,12,10,0.267892,0.28573,0.000045,0.00309,0.003094,0.4
5742,5742,,2,4,4,8,4,4,8,10,0.26361,0.279976,0.000022,0.001547,0.001554,0.166667
5747,5747,,2,1,1,2,1,1,2,11,0.244908,0.258995,0,0.000617,0.000617,0
3546,3546,,2,1,1,2,1,1,2,11,0.220929,0.230465,0,0.000127,0.000127,0
3826,3826,,2,3,3,6,3,3,6,10,0.269493,0.287062,0,0.002473,0.002497,1
3558,3558,,2,1,1,2,1,1,2,11,0.250738,0.265994,0,0.000747,0.000762,0
3560,3560,,2,4,4,8,4,4,8,10,0.250282,0.263888,0,0.001476,0.001484,0.666667
3561,3561,,2,3,3,6,3,3,6,10,0.268865,0.286582,0,0.001776,0.001773,0.666667
3873,3873,,2,17,17,34,17,17,34,10,0.274178,0.295749,0.000737,0.003154,0.003136,0.117647
3564,3564,,2,1,1,2,2,2,4,10,0.267296,0.284536,0,0.001399,0.001397,0
3580,3580,,2,5,5,10,5,5,10,10,0.271649,0.289903,0,0.003234,0.003255,1
3744,3744,,2,1,1,2,1,1,2,11,0.230474,0.240656,0,0.000218,0.000217,0
3806,3806,,2,6,6,12,6,6,12,10,0.269066,0.287194,0,0.00305,0.003077,0.933333
7669,7669,,2,5,5,10,5,5,10,10,0.271598,0.289788,0,0.003122,0.003148,1
3571,3571,,40,2,2,4,2,2,4,11,0.226798,0.237775,0,0.000015,0.000122,1
3726,3726,,2,4,3,7,4,3,7,11,0.24375,0.254949,0.001671,0.001064,0.000384,0
3578,3578,,2,4,4,8,4,4,8,10,0.26007,0.275255,0.000014,0.000981,0.000988,0.333333
3819,3819,,2,5,5,10,5,5,10,10,0.27265,0.292046,0.000048,0.003227,0.003241,0.4
4100,4100,,2,3,3,6,3,3,6,11,0.250804,0.266398,0.000005,0.000915,0.00093,0.333333
3598,3598,,2,2,2,4,2,2,4,11,0.252052,0.268254,0.000008,0.000858,0.000872,0
4385,4385,,40,1,1,2,1,1,2,14,0.135087,0.137621,0.000668,0.000002,0,0
5964,5964,,40,2,2,4,2,2,4,12,0.185012,0.191311,0,0.000002,0.000001,1
6716,6716,,40,1,1,2,1,1,2,12,0.185,0.191138,0,0.000002,0.000001,0
7087,7087,,40,1,2,3,1,2,3,12,0.185024,0.191369,0.000334,0.000002,0.000001,0
7093,7093,,40,1,1,2,1,1,2,13,0.156143,0.15986,0.000334,0.000002,0,0.5
7095,7095,,40,1,1,2,1,1,2,13,0.156169,0.159964,0.000668,0.000002,0,0.5
7098,7098,,40,2,2,4,2,2,4,12,0.185012,0.191311,0,0.000002,0.000001,1
7099,7099,,40,1,2,3,1,2,3,12,0.185024,0.191369,0,0.000002,0.000001,0.5
7201,7201,,40,1,1,2,1,1,2,13,0.156143,0.15986,0.000334,0.000002,0,0.5
7213,7213,,40,2,1,3,2,1,3,13,0.156143,0.15986,0.000334,0.000002,0,0.5
3604,3604,,2,1,1,2,1,1,2,12,0.179478,0.184109,0,0.000001,0.000001,0
5752,5752,,2,2,2,4,2,2,4,11,0.218719,0.227209,0.000669,0.000053,0.000052,0
3609,3609,,2,2,2,4,2,2,4,11,0.251197,0.26712,0.000003,0.000797,0.000813,0
3610,3610,,40,2,2,4,3,3,6,11,0.226371,0.236643,0.00005,0.000081,0.00011,0
3615,3615,,40,13,12,25,14,13,27,11,0.22703,0.23979,0.008011,0.000085,0.000113,0.07619
3693,3693,,40,12,12,24,14,14,28,11,0.227423,0.240807,0.007046,0.000095,0.000124,0.076923
6715,6715,,40,2,2,4,2,2,4,12,0.185047,0.191496,0,0.000002,0.000001,1
6723,6723,,40,2,1,3,2,1,3,12,0.185036,0.191323,0,0.000002,0.000001,0.5
6724,6724,,40,2,2,4,2,2,4,12,0.185047,0.191496,0,0.000002,0.000001,1
7088,7088,,40,5,4,9,6,5,11,11,0.226637,0.237654,0.001329,0.000082,0.000111,0.35
7184,7184,,40,2,3,5,2,3,5,12,0.185083,0.191785,0.000334,0.000002,0.000001,0.333333
7186,7186,,40,1,1,2,1,1,2,13,0.156186,0.160045,0.000334,0.000002,0,0.5
7188,7188,,40,2,2,4,2,2,4,12,0.185059,0.191554,0.000334,0.000002,0.000001,0
7190,7190,,40,3,2,5,3,2,5,12,0.185059,0.191554,0.000001,0.000002,0.000001,0.5
7193,7193,,40,2,3,5,2,3,5,12,0.185083,0.191785,0.000002,0.000002,0.000003,0.666667
7194,7194,,40,1,1,2,1,1,2,13,0.156177,0.160016,0.000334,0.000002,0,0.5
3616,3616,,39,1,1,2,1,1,2,1,1,1,0,0,0,0
7310,7310,,39,1,1,2,1,1,2,1,1,1,0,0,0,0
3729,3729,,2,6,6,12,6,6,12,10,0.277553,0.297463,0.000107,0.003665,0.003673,0.4
3881,3881,,2,2,2,4,2,2,4,11,0.213209,0.22487,0,0.000131,0.000129,0
4008,4008,,2,5,5,10,5,5,10,10,0.271828,0.290742,0.000124,0.002335,0.00234,0.1
4016,4016,,2,2,2,4,2,2,4,11,0.213209,0.22487,0,0.000131,0.000129,0
4028,4028,,2,4,4,8,4,4,8,11,0.252185,0.268832,0.000023,0.000891,0.000905,0
4038,4038,,2,2,2,4,2,2,4,10,0.267967,0.286037,0.000019,0.001418,0.001416,0
4040,4040,,2,2,2,4,2,2,4,11,0.213209,0.22487,0,0.000131,0.000129,0
4043,4043,,2,5,4,9,5,4,9,11,0.252185,0.268832,0.000037,0.001514,0.000905,0.1
4046,4046,,2,3,3,6,3,3,6,11,0.251306,0.267582,0.000011,0.000779,0.000795,0
4072,4072,,2,5,5,10,5,5,10,11,0.257863,0.276585,0.000031,0.001909,0.001921,0.2
4116,4116,,2,2,2,4,2,2,4,11,0.213209,0.22487,0,0.000131,0.000129,0
3620,3620,,40,2,3,5,3,3,6,11,0.226815,0.237948,0.000027,0.000093,0.000122,0.833333
3622,3622,,2,8,8,16,10,10,20,10,0.286822,0.306103,0,0.007392,0.007386,0.910714
3627,3627,,2,6,6,12,7,7,14,10,0.273347,0.293004,0,0.004738,0.00476,0.933333
3628,3628,,40,1,1,2,2,2,4,11,0.226335,0.236412,0,0.00008,0.00011,0
3653,3653,,2,2,2,4,2,2,4,10,0.260047,0.273831,0,0.001422,0.00144,1
4039,4039,,2,2,1,3,2,1,3,10,0.257449,0.270728,0,0.001422,0.000808,1
4047,4047,,2,4,4,8,4,4,8,10,0.266384,0.283112,0.000027,0.00228,0.002312,0.5
4128,4128,,2,1,1,2,1,1,2,10,0.257449,0.270728,0,0.000799,0.000808,0
3875,3875,,2,4,4,8,4,4,8,10,0.271394,0.28921,0,0.003033,0.003027,0.666667
4089,4089,,2,4,4,8,5,5,10,10,0.271394,0.28921,0,0.003033,0.003027,0.666667
3659,3659,,2,4,3,7,4,3,7,11,0.247896,0.262355,0,0.000713,0.000702,0.5
7064,7064,,2,2,2,4,2,2,4,11,0.247874,0.262182,0,0.000691,0.000691,1
7066,7066,,2,3,2,5,3,2,5,11,0.247874,0.262182,0,0.000702,0.000691,0.666667
3664,3664,,40,1,1,2,2,2,4,11,0.226335,0.236412,0,0.00008,0.00011,0
3665,3665,,2,1,1,2,1,1,2,11,0.233118,0.243989,0,0.00039,0.000398,0
4113,4113,,2,5,5,10,5,5,10,10,0.27247,0.291064,0.000002,0.003604,0.003628,0.7
3671,3671,,2,1,1,2,1,1,2,10,0.267296,0.284536,0,0.001399,0.001397,0
7056,7056,,2,6,6,12,6,6,12,11,0.224034,0.235657,0.000001,0.000396,0.000396,0.133333
4042,4042,,2,2,2,4,2,2,4,10,0.268465,0.283778,0,0.001723,0.001729,1
5726,5726,,2,2,2,4,2,2,4,10,0.268465,0.283778,0,0.001723,0.001729,1
5728,5728,,2,1,1,2,1,1,2,11,0.233118,0.243989,0,0.00039,0.000398,0
5744,5744,,2,1,1,2,1,1,2,11,0.233118,0.243989,0,0.00039,0.000398,0
5774,5774,,2,1,1,2,1,1,2,11,0.233118,0.243989,0,0.00039,0.000398,0
6825,6825,,2,1,1,2,1,1,2,11,0.233118,0.243989,0,0.00039,0.000398,0
3698,3698,,2,1,1,2,1,1,2,10,0.267296,0.284536,0,0.001399,0.001397,0
3862,3862,,2,6,6,12,7,7,14,10,0.286508,0.305294,0,0.005526,0.005522,0.9
3950,3950,,2,1,1,2,1,1,2,10,0.267296,0.284536,0,0.001399,0.001397,0
4037,4037,,2,3,3,6,4,4,8,10,0.271368,0.289037,0,0.002529,0.002523,1
6962,6962,,2,3,3,6,3,3,6,10,0.273063,0.292051,0,0.002853,0.002848,1
7827,7827,,2,1,1,2,1,1,2,10,0.267296,0.284536,0,0.001399,0.001397,0
3691,3691,,2,1,1,2,1,1,2,11,0.250738,0.265994,0,0.000747,0.000762,0
6719,6719,,40,2,2,4,2,2,4,12,0.185321,0.192085,0,0.000002,0.000002,0.833333
6721,6721,,40,3,2,5,3,3,6,12,0.185321,0.192085,0.000334,0.000002,0.000002,0.416667
6725,6725,,40,1,3,4,2,3,5,12,0.185333,0.192258,0,0.000002,0.000002,0.833333
7117,7117,,40,2,1,3,2,1,3,13,0.156363,0.160345,0.000334,0.000002,0,0.666667
7177,7177,,40,2,2,4,2,2,4,12,0.185321,0.192085,0,0.000002,0.000002,0.5
7178,7178,,40,1,1,2,1,1,2,12,0.185297,0.191854,0,0.000002,0.000002,0
7179,7179,,40,2,2,4,2,2,4,12,0.185309,0.192027,0,0.000002,0.000002,1
7181,7181,,40,2,2,4,2,2,4,12,0.185309,0.192027,0,0.000002,0.000002,1
7182,7182,,40,1,1,2,1,1,2,12,0.185297,0.191854,0,0.000002,0.000002,0
4007,4007,,2,3,3,6,3,3,6,11,0.253225,0.26917,0.000002,0.001152,0.001148,0.333333
3796,3796,,2,2,1,3,2,1,3,11,0.244018,0.255563,0,0.000308,0.000301,1
3851,3851,,2,2,1,3,3,2,5,11,0.244018,0.255563,0,0.000308,0.000301,1
5989,5989,,2,1,1,2,1,1,2,12,0.19626,0.202402,0,0.000008,0.000007,0
3711,3711,,2,2,3,5,3,4,7,10,0.284279,0.302056,0,0.002563,0.003344,1
6883,6883,,2,1,1,2,1,1,2,11,0.243668,0.254487,0,0.000384,0.000384,0
7086,7086,,2,1,1,2,1,1,2,11,0.243668,0.254487,0,0.000384,0.000384,0
3724,3724,,2,1,1,2,1,1,2,11,0.220929,0.230465,0,0.000127,0.000127,0
5731,5731,,2,1,1,2,1,1,2,12,0.195993,0.201688,0,0.000006,0.000017,0
7082,7082,,2,2,1,3,2,1,3,12,0.195993,0.201688,0.000334,0.000006,0.000017,0
7121,7121,,2,1,1,2,1,1,2,11,0.220608,0.230255,0,0.000121,0.00012,0
6132,6132,,2,2,2,4,2,2,4,11,0.250847,0.266369,0.000006,0.000758,0.000773,0
3804,3804,,2,1,1,2,1,1,2,11,0.247853,0.262008,0,0.00068,0.00068,0
4084,4084,,2,1,1,2,1,1,2,11,0.247853,0.262008,0,0.00068,0.00068,0
4296,4296,,2,2,3,5,2,3,5,11,0.247917,0.262413,0.000669,0.00068,0.000691,0.333333
4338,4338,,2,1,1,2,1,1,2,11,0.247853,0.262008,0,0.00068,0.00068,0
4341,4341,,2,1,1,2,1,1,2,11,0.247853,0.262008,0,0.00068,0.00068,0
5723,5723,,2,1,1,2,1,1,2,11,0.247853,0.262008,0,0.00068,0.00068,0
5740,5740,,2,3,3,6,3,3,6,11,0.252207,0.269284,0.00001,0.00144,0.001455,0.333333
5746,5746,,2,2,2,4,2,2,4,11,0.247896,0.262239,0.000669,0.00068,0.00068,0
5748,5748,,2,1,1,2,1,1,2,11,0.247853,0.262008,0,0.00068,0.00068,0
5769,5769,,2,1,1,2,1,1,2,11,0.247853,0.262008,0,0.00068,0.00068,0
6129,6129,,2,1,1,2,1,1,2,11,0.247853,0.262008,0,0.00068,0.00068,0
6881,6881,,2,1,1,2,1,1,2,11,0.247853,0.262008,0,0.00068,0.00068,0
7014,7014,,2,1,1,2,1,1,2,11,0.247853,0.262008,0,0.00068,0.00068,0
7067,7067,,2,2,3,5,2,3,5,11,0.247917,0.262413,0,0.000691,0.000702,0.666667
7073,7073,,2,1,1,2,1,1,2,11,0.247853,0.262008,0,0.00068,0.00068,0
7074,7074,,2,2,2,4,2,2,4,11,0.247896,0.262239,0.000669,0.00068,0.00068,0
7076,7076,,2,1,1,2,1,1,2,11,0.247853,0.262008,0,0.00068,0.00068,0
3764,3764,,40,4,5,9,6,7,13,11,0.20666,0.215318,0.001503,0.000013,0.000013,0.3
6717,6717,,40,2,1,3,3,2,5,14,0.127626,0.129782,0.000167,0,0,0
6722,6722,,40,4,3,7,4,4,8,11,0.206615,0.214914,0,0.000013,0.000013,0.833333
7108,7108,,40,5,5,10,5,6,11,11,0.206645,0.215261,0.000502,0.000013,0.000013,0.5
7208,7208,,40,2,3,5,3,3,6,12,0.171327,0.176462,0.000836,0,0,0.333333
3854,3854,,40,3,3,6,3,3,6,11,0.226388,0.236816,0.000334,0.000082,0.000111,0.666667
3865,3865,,40,1,1,2,2,2,4,11,0.226335,0.236412,0,0.00008,0.00011,0
5959,5959,,40,1,1,2,1,1,2,11,0.226335,0.236412,0,0.00008,0.00011,0
5967,5967,,40,1,1,2,2,2,4,11,0.226335,0.236412,0,0.00008,0.00011,0
6718,6718,,40,1,1,2,1,1,2,11,0.226335,0.236412,0,0.00008,0.00011,0
6742,6742,,40,3,3,6,3,3,6,11,0.226388,0.236816,0.000334,0.000082,0.000111,0.666667
3805,3805,,2,1,1,2,1,1,2,11,0.250738,0.265994,0,0.000747,0.000762,0
5969,5969,,40,2,2,4,2,2,4,11,0.204913,0.212071,0.000001,0.000011,0.000011,0
7144,7144,,40,3,3,6,5,5,10,11,0.204928,0.212244,0.000669,0.000011,0.000011,0.5
7145,7145,,40,3,2,5,4,3,7,11,0.204899,0.212013,0,0.000012,0.000011,0.833333
7146,7146,,40,1,1,2,3,3,6,11,0.204884,0.21184,0,0.000011,0.000011,0
7147,7147,,40,2,3,5,3,4,7,11,0.204928,0.212244,0,0.000011,0.000011,0.833333
7148,7148,,40,1,1,2,1,1,2,11,0.204884,0.21184,0,0.000011,0.000011,0
7150,7150,,40,1,1,2,1,1,2,12,0.170075,0.174114,0.000334,0.000011,0,0.5
7237,7237,,40,1,1,2,1,1,2,1,1,1,0.000334,0.000011,0,0
7106,7106,,40,1,1,2,1,1,2,11,0.206541,0.214423,0,0.000013,0.000012,0
7107,7107,,40,3,3,6,4,3,7,11,0.206571,0.21477,0,0.000013,0.000013,0.666667
7112,7112,,40,1,1,2,1,1,2,11,0.206541,0.214423,0,0.000013,0.000012,0
7113,7113,,40,4,3,7,5,4,9,11,0.206571,0.21477,0,0.000013,0.000013,0.75
7115,7115,,40,2,2,4,2,2,4,11,0.2066,0.214741,0.000501,0.000013,0.000012,0.5
7116,7116,,40,1,1,2,1,1,2,12,0.171215,0.175694,0.000334,0.000013,0,0.5
7242,7242,,40,1,1,2,1,1,2,11,0.206541,0.214423,0,0.000013,0.000012,0
7246,7246,,40,1,1,2,1,1,2,12,0.171215,0.175694,0.000334,0.000013,0,0.5
3838,3838,,2,1,1,2,1,1,2,11,0.220929,0.230465,0,0.000127,0.000127,0
3845,3845,,2,1,1,2,1,1,2,11,0.212362,0.223564,0,0.000112,0.00011,0
3846,3846,,2,1,2,3,1,2,3,10,0.261176,0.275944,0,0.00005,0.000872,0
5751,5751,,2,1,1,2,1,1,2,11,0.238394,0.25058,0,0.000468,0.000495,0
6739,6739,,2,1,1,2,1,1,2,11,0.238394,0.25058,0,0.000468,0.000495,0
3860,3860,,40,2,2,4,2,2,4,12,0.184621,0.190254,0,0.000004,0.000003,1
4083,4083,,2,3,3,6,3,3,6,10,0.258278,0.273887,0.00001,0.001383,0.001407,0.333333
4287,4287,,2,1,1,2,1,1,2,10,0.249805,0.2623,0,0.000623,0.000632,0
3872,3872,,2,1,1,2,1,1,2,11,0.250738,0.265994,0,0.000747,0.000762,0
3880,3880,,2,2,2,4,2,2,4,11,0.250782,0.266225,0.000005,0.00076,0.000775,0
3948,3948,,2,1,1,2,1,1,2,11,0.250738,0.265994,0,0.000747,0.000762,0
4020,4020,,2,2,2,4,2,2,4,11,0.250782,0.266225,0.000005,0.00076,0.000775,0
4087,4087,,2,2,2,4,2,2,4,11,0.250782,0.266225,0.000005,0.00076,0.000775,0
4103,4103,,2,1,1,2,1,1,2,11,0.250738,0.265994,0,0.000747,0.000762,0
4127,4127,,2,1,1,2,1,1,2,11,0.250738,0.265994,0,0.000747,0.000762,0
4257,4257,,2,2,2,4,2,2,4,11,0.250782,0.266225,0.000005,0.00076,0.000775,0
4263,4263,,2,1,1,2,1,1,2,11,0.250738,0.265994,0,0.000747,0.000762,0
5772,5772,,2,1,1,2,1,1,2,11,0.250738,0.265994,0,0.000747,0.000762,0
7122,7122,,2,1,1,2,1,1,2,11,0.250738,0.265994,0,0.000747,0.000762,0
3938,3938,,30,1,1,2,1,1,2,10,0.269493,0.286818,0,0.001321,0.001297,0
